,categories,published_year,average_rating,num_pages,ratings_count,tipo_avaliacao
4333,30,2002,3.5,282,8182.0,abaixo da média
4334,55,2003,3.95,336,11066.0,acima da média
4335,8,2005,4.03,546,4452.0,acima da média
4336,30,2002,3.48,352,3115.0,abaixo da média
4337,8,2006,3.75,272,25726.0,abaixo da média
4338,36,2003,3.88,197,25289.0,abaixo da média
4339,8,2004,4.27,432,854.0,acima da média
4340,30,2004,3.22,224,449.0,abaixo da média
4341,8,2005,3.98,320,40505.0,acima da média
4342,30,2003,3.31,111,111.0,abaixo da média
4343,8,2006,4.26,288,752358.0,acima da média
4344,30,2003,3.3,656,18538.0,abaixo da média
4345,30,2003,3.61,624,9430.0,abaixo da média
4346,30,2005,3.83,339,7082.0,abaixo da média
4347,8,2003,3.77,336,5860.0,abaixo da média
4348,8,2003,4.08,624,10747.0,acima da média
4349,63,2003,4.22,192,1685.0,acima da média
4350,36,2006,4.11,415,2332.0,acima da média
4351,30,2003,3.57,208,169719.0,abaixo da média
4352,55,2004,3.67,480,4492.0,abaixo da média
4353,30,2003,3.78,448,18.0,abaixo da média
4354,30,2003,4.15,672,29.0,acima da média
4355,8,2006,3.37,384,51.0,abaixo da média
4356,8,2004,3.99,586,94903.0,acima da média
4357,30,2007,3.93,428,347.0,acima da média
4358,30,2004,3.59,272,2206.0,abaixo da média
4359,30,1987,3.89,316,3035.0,abaixo da média
4360,8,2007,4.1,675,99410.0,acima da média
4361,30,2007,3.82,318,528.0,abaixo da média
4362,39,2005,3.94,64,188.0,acima da média
4363,30,2005,3.7,441,42685.0,abaixo da média
4364,63,2004,4.09,372,387431.0,acima da média
4365,25,2005,3.84,246,207.0,abaixo da média
4366,8,2006,4.28,916,125020.0,acima da média
4367,8,2005,3.82,320,299.0,abaixo da média
4368,30,2005,3.94,55,23424.0,acima da média
4369,25,2005,3.55,284,66.0,abaixo da média
4370,30,2006,3.89,390,133277.0,abaixo da média
4371,30,2006,3.86,518,66751.0,abaixo da média
4372,30,2006,3.61,661,4349.0,abaixo da média
4373,63,2005,3.9,208,426.0,abaixo da média
4374,30,2004,3.98,357,3908.0,acima da média
4376,30,2004,4.17,358,36.0,acima da média
4377,30,2006,4.35,182,2449.0,acima da média
4378,66,2006,3.68,236,8373.0,abaixo da média
4379,36,2005,3.82,418,528.0,abaixo da média
4380,8,2006,3.85,374,14475.0,abaixo da média
4381,8,2005,3.94,896,2317.0,acima da média
4382,30,2006,3.67,513,56882.0,abaixo da média
4383,30,2006,4.08,512,12524.0,acima da média
4384,49,2006,3.65,370,4382.0,abaixo da média
4385,30,2006,3.93,597,2385.0,acima da média
4386,39,2006,3.51,224,573.0,abaixo da média
4387,10,2006,3.98,384,16043.0,acima da média
4388,30,2006,3.94,644,10780.0,acima da média
4389,47,2002,3.8,288,12200.0,abaixo da média
4390,49,2002,3.82,368,36.0,abaixo da média
4391,8,2000,3.72,80,843.0,abaixo da média
4392,30,2004,3.75,373,7254.0,abaixo da média
4393,49,2000,3.96,454,72.0,acima da média
4394,30,2001,3.97,180,6129.0,acima da média
4395,30,2003,3.95,482,159.0,acima da média
4396,30,2001,3.61,292,6933.0,abaixo da média
4397,30,2001,3.95,512,2793.0,acima da média
4398,30,2002,3.81,434,65364.0,abaixo da média
4399,30,2002,3.94,368,206.0,acima da média
4400,30,2001,3.84,80,12423.0,abaixo da média
4401,8,2001,4.4,112,158.0,acima da média
4402,30,2002,3.67,360,1179.0,abaixo da média
4403,30,2002,3.94,339,1144.0,acima da média
4404,30,2003,4.04,380,11007.0,acima da média
4405,30,2004,3.75,375,22.0,abaixo da média
4406,24,2002,4.05,548,55.0,acima da média
4407,30,2001,3.2,346,26836.0,abaixo da média
4408,30,2002,4.18,608,9455.0,acima da média
4409,30,2003,3.9,560,5659.0,abaixo da média
4410,30,2002,4.21,505,1283.0,acima da média
4411,30,2004,4.09,560,14626.0,acima da média
4412,28,2003,3.69,289,21.0,abaixo da média
4413,30,2003,3.65,320,1006.0,abaixo da média
4414,30,2002,3.94,656,1211.0,acima da média
4415,49,2002,3.9,480,6769.0,abaixo da média
4416,1,2002,4.01,537,13648.0,acima da média
4417,30,2004,3.77,528,6051.0,abaixo da média
4418,30,2005,4.07,423,950402.0,acima da média
4419,30,2005,3.69,426,85123.0,abaixo da média
4420,8,2002,4.33,320,160056.0,acima da média
4421,30,2002,4.0,160,87.0,acima da média
4422,30,2002,3.79,230,473.0,abaixo da média
4423,8,2005,4.11,362,178.0,acima da média
4424,30,2002,3.95,589,11083.0,acima da média
4425,30,2003,3.72,244,1772.0,abaixo da média
4426,11,2003,4.24,30,337.0,acima da média
4427,30,2003,3.91,336,710.0,acima da média
4428,36,2002,4.43,432,77632.0,acima da média
4429,8,2004,3.72,288,179.0,abaixo da média
4430,30,2004,4.0,353,118.0,acima da média
4431,30,2002,3.96,672,54468.0,acima da média
4432,30,2003,3.91,262,1515.0,acima da média
4433,49,2002,4.09,360,23.0,acima da média
4434,30,2006,3.65,400,53505.0,abaixo da média
4435,54,2003,4.22,192,2687.0,acima da média
4436,30,2006,3.74,326,1186.0,abaixo da média
4437,30,2007,3.86,327,830.0,abaixo da média
4438,30,2006,3.95,336,722.0,acima da média
4439,30,2003,4.32,709,26661.0,acima da média
4440,12,2003,4.07,162,297.0,acima da média
4441,21,2003,3.89,246,560816.0,abaixo da média
4442,21,1992,3.74,283,1811259.0,abaixo da média
4443,30,2003,3.99,528,9584.0,acima da média
4444,21,1993,3.94,298,371813.0,acima da média
4445,21,1993,3.88,314,261813.0,abaixo da média
4446,21,2004,3.8,237,130122.0,abaixo da média
4447,49,2003,4.22,592,38555.0,acima da média
4448,30,2003,3.82,432,1963.0,abaixo da média
4449,30,2003,4.09,384,1988.0,acima da média
4450,30,2004,3.9,310,531.0,abaixo da média
4451,21,2004,3.98,220,133832.0,acima da média
4452,21,2004,3.89,272,503.0,abaixo da média
4453,21,2004,3.74,281,292.0,abaixo da média
4454,21,2005,3.98,222,182.0,acima da média
4455,30,2004,3.8,224,862.0,abaixo da média
4456,30,2004,4.24,620,186.0,acima da média
4457,30,2004,3.39,400,1361.0,abaixo da média
4458,30,2004,3.78,324,12755.0,abaixo da média
4459,30,2004,3.89,296,9422.0,abaixo da média
4460,30,2004,3.78,314,5974.0,abaixo da média
4461,30,2004,4.07,56,3192.0,acima da média
4462,30,2004,3.92,480,3011.0,acima da média
4463,30,2006,4.14,640,316.0,acima da média
4464,30,2006,3.95,390,201.0,acima da média
4465,30,2004,3.97,338,602.0,acima da média
4466,49,2005,4.07,336,5513.0,acima da média
4467,30,2006,3.61,352,635.0,abaixo da média
4468,30,2005,4.04,320,217.0,acima da média
4469,49,2005,3.86,472,10798.0,abaixo da média
4470,30,2004,4.07,448,4362.0,acima da média
4471,30,2005,3.85,893,1176.0,abaixo da média
4472,30,2005,3.72,384,772.0,abaixo da média
4473,30,2006,4.12,364,1408.0,acima da média
4474,33,2002,4.27,272,367.0,acima da média
4475,32,2003,4.0,256,24.0,acima da média
4476,33,2004,4.04,272,72.0,acima da média
4477,32,2005,4.08,192,236.0,acima da média
4478,32,2005,4.0,128,2.0,acima da média
4479,32,2005,0.0,112,0.0,abaixo da média
4480,32,2005,4.14,240,35.0,acima da média
4481,32,2005,3.7,176,10.0,abaixo da média
4482,49,1991,3.89,29,58.0,abaixo da média
4483,49,2000,3.79,48,100.0,abaixo da média
4484,49,2003,4.15,128,320.0,acima da média
4485,49,2001,4.05,256,629.0,acima da média
4486,66,2003,3.38,195,36.0,abaixo da média
4487,52,2001,3.93,194,6.0,acima da média
4488,52,2003,3.87,171,114.0,abaixo da média
4489,66,2006,3.96,1000,974.0,acima da média
4490,52,2006,3.93,240,164.0,acima da média
4491,49,2001,3.87,304,3066.0,abaixo da média
4492,49,1992,4.13,416,5299.0,acima da média
4493,49,1996,3.68,282,601.0,abaixo da média
4494,49,2001,3.74,512,7852.0,abaixo da média
4495,49,2000,4.18,372,1067.0,acima da média
4496,64,2000,3.85,435,262.0,abaixo da média
4497,30,2002,3.98,448,293.0,acima da média
4498,49,2003,3.89,448,2359.0,abaixo da média
4499,30,2003,3.59,448,1394.0,abaixo da média
4500,49,2002,3.66,421,3261.0,abaixo da média
4501,49,2003,4.17,339,152.0,acima da média
4502,49,1993,3.68,512,1466.0,abaixo da média
4503,49,2001,3.83,504,2404.0,abaixo da média
4504,24,1996,3.82,288,21.0,abaixo da média
4505,49,1997,3.57,128,21.0,abaixo da média
4506,49,1998,4.19,32,46225.0,acima da média
4507,49,1999,4.11,506,384.0,acima da média
4508,40,2000,4.55,636,18097.0,acima da média
4509,30,2000,4.0,182,846.0,acima da média
4510,49,2001,3.27,279,752.0,abaixo da média
4511,49,2001,4.11,188,12763.0,acima da média
4512,49,1983,4.0,240,247.0,acima da média
4513,49,2002,4.03,236,297.0,acima da média
4514,66,2003,4.06,291,107.0,acima da média
4515,13,2003,3.62,96,470.0,abaixo da média
4516,49,2003,3.87,139,348.0,abaixo da média
4517,30,2003,3.85,128,1974.0,abaixo da média
4518,11,2005,3.75,128,0.0,abaixo da média
4519,11,2004,4.19,176,17456.0,acima da média
4520,49,2004,3.87,96,3627.0,abaixo da média
4521,49,2004,3.92,112,839.0,acima da média
4522,11,2004,4.15,144,79394.0,acima da média
4523,49,2004,3.99,105,2764.0,acima da média
4524,49,2004,4.01,32,664.0,acima da média
4525,23,2004,4.55,480,3116.0,acima da média
4526,49,2005,3.45,555,759.0,abaixo da média
4527,49,2005,3.48,269,201.0,abaixo da média
4528,6,2005,3.82,195,7763.0,abaixo da média
4529,49,2004,4.24,98,3089.0,acima da média
4530,40,2005,3.62,240,40.0,abaixo da média
4531,21,1985,3.74,288,180.0,abaixo da média
4532,49,1990,4.14,256,57.0,acima da média
4533,49,1990,4.18,256,199.0,acima da média
4534,30,1980,4.18,1240,17163.0,acima da média
4535,49,1992,3.97,815,35.0,acima da média
4536,11,2003,3.73,32,175.0,abaixo da média
4537,11,2003,3.89,34,224.0,abaixo da média
4538,63,1998,4.0,176,6.0,acima da média
4539,49,2004,4.38,354,142.0,acima da média
4540,49,1995,4.08,176,10.0,acima da média
4541,49,1992,4.1,191,20.0,acima da média
4542,49,1992,4.16,185,146.0,acima da média
4543,49,2003,4.06,48,0.0,acima da média
4544,10,2005,3.69,184,15.0,abaixo da média
4545,36,2005,4.04,238,34.0,acima da média
4546,52,2001,4.13,240,498.0,acima da média
4547,11,2000,4.07,64,56.0,acima da média
4548,49,1111,3.71,64,34.0,abaixo da média
4549,30,2001,4.37,720,22137.0,acima da média
4550,49,1982,4.35,560,397.0,acima da média
4551,1,1992,4.0,791,25.0,acima da média
4552,24,1993,3.95,612,93593.0,acima da média
4553,49,1988,4.7,127,137.0,acima da média
4554,30,2008,3.78,346,210.0,abaixo da média
4555,7,1993,4.23,591,71.0,acima da média
4556,30,1985,4.27,413,322.0,acima da média
4557,30,1987,4.31,474,297.0,acima da média
4558,49,1995,4.35,560,121420.0,acima da média
4559,49,1997,4.76,176,138.0,acima da média
4560,49,1998,4.07,271,34.0,acima da média
4561,49,2003,4.09,210,651567.0,acima da média
4562,49,2001,3.66,564,49.0,abaixo da média
4563,30,2002,3.43,192,305.0,abaixo da média
4564,30,2004,4.33,640,186.0,acima da média
4565,30,2006,4.26,480,186.0,acima da média
4566,49,2004,3.69,480,150.0,abaixo da média
4567,11,1997,3.76,448,95109.0,abaixo da média
4568,19,2000,3.87,182,7148.0,abaixo da média
4569,24,2003,3.89,320,1621.0,abaixo da média
4570,49,2002,4.17,389,12914.0,acima da média
4571,49,2002,4.06,368,4155.0,acima da média
4573,49,2003,3.98,224,17297.0,acima da média
4574,49,2002,3.83,157,4862.0,abaixo da média
4575,49,2004,4.15,288,5145.0,acima da média
4576,49,2003,3.89,192,1051.0,abaixo da média
4577,49,2005,3.84,624,5894.0,abaixo da média
4578,49,2004,3.62,528,18.0,abaixo da média
4579,49,2004,3.84,381,10878.0,abaixo da média
4580,49,2004,3.57,138,41.0,abaixo da média
4581,49,2005,3.8,116,22279.0,abaixo da média
4582,49,2005,3.91,213,66425.0,acima da média
4583,40,2000,3.85,95,8.0,abaixo da média
4584,41,2003,3.93,32,37.0,acima da média
4585,41,2006,3.95,32,50.0,acima da média
4586,36,1998,3.96,575,88.0,acima da média
4587,49,1999,3.83,240,3058.0,abaixo da média
4588,49,2000,3.73,282,57.0,abaixo da média
4589,30,2001,3.6,352,3603.0,abaixo da média
4590,49,2003,3.68,144,5043.0,abaixo da média
4591,67,2001,3.69,288,385.0,abaixo da média
4592,42,2004,3.83,208,291.0,abaixo da média
4593,30,2005,3.91,151,11638.0,acima da média
4594,36,2007,3.77,400,39.0,abaixo da média
4595,49,2005,3.31,406,132.0,abaixo da média
4596,49,2003,3.82,344,10912.0,abaixo da média
4597,30,2004,3.79,448,4713.0,abaixo da média
4598,2,2002,3.73,180,136.0,abaixo da média
4599,49,2002,4.04,374,19.0,acima da média
4600,30,2006,3.4,352,102.0,abaixo da média
4601,30,2006,4.1,500,211.0,acima da média
4602,30,2006,4.07,352,7.0,acima da média
4603,30,2001,3.88,530,2426.0,abaixo da média
4604,30,2002,3.99,394,8533.0,acima da média
4605,30,2003,3.55,528,1290.0,abaixo da média
4606,30,2004,4.01,448,9871.0,acima da média
4607,30,2004,3.87,828,7401.0,abaixo da média
4608,30,2004,4.18,438,10629.0,acima da média
4609,30,2005,4.1,608,35850.0,acima da média
4610,30,2005,3.93,496,15265.0,acima da média
4611,30,2005,4.17,432,99.0,acima da média
4612,30,2005,3.86,338,3002.0,abaixo da média
4613,30,2006,4.13,543,53.0,acima da média
4614,30,2007,3.89,656,5930.0,abaixo da média
4615,30,2006,3.73,796,9476.0,abaixo da média
4616,49,2004,4.29,352,123.0,acima da média
4617,41,2005,3.91,80,50.0,acima da média
4618,41,2005,4.3,175,128.0,acima da média
4619,68,2006,4.22,720,132.0,acima da média
4620,49,2005,4.52,624,551.0,acima da média
4621,5,2006,3.93,160,98.0,acima da média
4622,41,2006,4.34,272,1067.0,acima da média
4623,41,2006,4.04,96,46.0,acima da média
4624,12,2006,4.36,352,1014.0,acima da média
4625,68,2007,4.08,352,52.0,acima da média
4626,30,2005,3.75,380,10942.0,abaixo da média
4627,30,2004,3.73,278,2139.0,abaixo da média
4628,30,2005,3.78,249,1034.0,abaixo da média
4629,30,2006,3.37,303,1719.0,abaixo da média
4630,30,2006,3.72,255,2757.0,abaixo da média
4631,30,2006,3.88,352,12195.0,abaixo da média
4632,49,2004,4.06,384,15.0,acima da média
4633,36,2006,3.92,288,426.0,acima da média
4634,57,2007,4.75,256,4.0,acima da média
4635,60,2002,3.88,394,135778.0,abaixo da média
4636,36,2005,3.99,288,50.0,acima da média
4637,68,2003,3.85,992,35589.0,abaixo da média
4638,25,2003,3.88,832,11489.0,abaixo da média
4639,41,2002,3.75,32,4.0,abaixo da média
4640,41,2002,3.63,32,80.0,abaixo da média
4641,41,2005,4.0,112,1.0,acima da média
4642,36,2003,4.0,40,1.0,acima da média
4643,41,2003,4.0,39,3.0,acima da média
4644,41,2003,4.0,40,1.0,acima da média
4645,36,2003,4.0,40,3.0,acima da média
4646,36,2003,3.83,40,4.0,abaixo da média
4647,49,1996,4.02,199,61.0,acima da média
4648,10,1998,4.05,304,789.0,acima da média
4649,33,2003,3.67,96,3.0,abaixo da média
4650,32,2004,4.17,144,6.0,acima da média
4651,15,2006,4.62,128,27.0,acima da média
4652,32,2006,4.31,432,56.0,acima da média
4653,55,2000,3.76,272,32.0,abaixo da média
4654,66,1998,4.13,224,654.0,acima da média
4655,58,1998,4.55,448,11.0,acima da média
4656,18,2002,4.22,384,406.0,acima da média
4657,45,1999,4.13,128,28.0,acima da média
4658,49,2000,3.21,40,13.0,abaixo da média
4659,40,2002,4.24,156,107.0,acima da média
4660,49,2005,4.06,1160,1650.0,acima da média
4661,59,2005,4.2,256,4014.0,acima da média
4662,40,2001,4.08,48,159.0,acima da média
4663,40,2003,4.03,144,8080.0,acima da média
4664,40,2004,4.03,160,5883.0,acima da média
4665,40,2003,3.84,128,1072.0,abaixo da média
4666,41,2003,4.1,32,7506.0,acima da média
4667,49,2010,4.03,267,134961.0,acima da média
4668,40,2006,4.36,200,62334.0,acima da média
4669,49,2006,4.08,151,4436.0,acima da média
4670,40,2007,4.08,160,3774.0,acima da média
4671,40,2006,3.82,221,2139.0,abaixo da média
4672,40,2005,3.34,272,3259.0,abaixo da média
4673,40,2005,3.32,208,455.0,abaixo da média
4674,40,2006,4.15,157,3349.0,acima da média
4675,40,2007,4.16,70,2756.0,acima da média
4676,40,2006,4.04,160,4201.0,acima da média
4677,40,2006,4.36,64,3609.0,acima da média
4678,40,2007,3.49,438,39.0,abaixo da média
4679,40,2007,3.22,192,134.0,abaixo da média
4680,46,2005,4.06,616,4.0,acima da média
4681,49,2003,4.06,392,21.0,acima da média
4682,51,2003,3.8,46,20.0,abaixo da média
4683,49,2004,4.1,36,6.0,acima da média
4684,42,2006,3.72,480,33.0,abaixo da média
4685,40,2006,3.89,32,795.0,abaixo da média
4686,30,1999,4.32,429,190.0,acima da média
4687,58,2001,3.29,285,344.0,abaixo da média
4688,30,2003,4.23,303,167.0,acima da média
4689,50,2003,3.99,348,75.0,acima da média
4690,45,2003,3.5,80,4.0,abaixo da média
4691,45,2003,3.5,96,4.0,abaixo da média
4692,45,2003,3.0,72,9.0,abaixo da média
4693,52,1999,3.65,361,510.0,abaixo da média
4694,63,2000,3.62,432,9.0,abaixo da média
4695,51,2001,3.57,328,51.0,abaixo da média
4696,15,2004,3.54,456,11.0,abaixo da média
4697,59,2005,3.83,318,271.0,abaixo da média
4698,21,2000,4.04,240,98.0,acima da média
4699,45,2000,3.74,112,29.0,abaixo da média
4700,45,2000,3.92,112,66.0,acima da média
4701,45,2000,3.73,96,72.0,abaixo da média
4702,45,2000,3.55,112,25.0,abaixo da média
4703,45,2000,3.68,129,65.0,abaixo da média
4704,45,2000,3.49,128,35.0,abaixo da média
4705,45,2000,3.76,128,28.0,abaixo da média
4706,45,2000,4.17,112,21.0,acima da média
4707,45,2001,4.24,112,12.0,acima da média
4708,30,2001,3.39,240,8.0,abaixo da média
4709,30,2001,3.81,264,11.0,abaixo da média
4710,16,2006,4.06,816,1770.0,acima da média
4711,30,2006,4.24,32,2423.0,acima da média
4712,30,2001,3.92,717,333.0,acima da média
4713,30,2006,3.87,304,1795.0,abaixo da média
4714,30,2002,3.75,370,82264.0,abaixo da média
4715,30,2002,4.25,624,171922.0,acima da média
4716,30,2003,3.48,320,415.0,abaixo da média
4717,30,2004,3.95,288,8985.0,acima da média
4718,30,2006,3.9,288,6095.0,abaixo da média
4719,30,2003,3.56,208,10517.0,abaixo da média
4720,30,2006,4.08,496,5048.0,acima da média
4721,30,2006,3.97,512,61.0,acima da média
4722,30,2005,3.49,223,3156.0,abaixo da média
4723,30,2006,3.87,320,1135.0,abaixo da média
4724,30,2005,3.97,267,1386.0,acima da média
4725,30,2004,4.05,304,1513.0,acima da média
4726,30,2006,3.51,315,2912.0,abaixo da média
4727,30,2006,3.65,524,10459.0,abaixo da média
4728,30,2007,3.64,494,8180.0,abaixo da média
4729,30,2005,3.94,320,4291.0,acima da média
4730,30,2006,3.82,335,3473.0,abaixo da média
4731,30,2006,3.43,352,8417.0,abaixo da média
4732,30,2006,4.0,320,1021.0,acima da média
4733,30,2007,3.28,301,679.0,abaixo da média
4734,30,2002,3.94,224,1326.0,acima da média
4735,30,2002,3.68,725,46789.0,abaixo da média
4736,30,2004,3.79,512,280.0,abaixo da média
4737,30,2001,3.88,341,9669.0,abaixo da média
4738,30,2002,3.84,416,7394.0,abaixo da média
4739,30,2005,3.85,368,5545.0,abaixo da média
4740,30,2005,4.11,856,8495.0,acima da média
4741,30,2002,3.65,256,1561.0,abaixo da média
4742,30,2002,3.43,192,1437.0,abaixo da média
4743,30,2002,3.81,320,6022.0,abaixo da média
4744,30,2006,3.86,384,2236.0,abaixo da média
4745,30,2004,3.82,736,42801.0,abaixo da média
4746,30,2005,3.96,756,41750.0,acima da média
4747,30,2007,3.99,673,1235.0,acima da média
4748,30,2005,3.13,289,2084.0,abaixo da média
4749,30,2003,3.47,352,16.0,abaixo da média
4750,30,2005,3.87,769,7759.0,abaixo da média
4751,40,2003,3.96,256,697.0,acima da média
4752,30,2004,4.0,544,5531.0,acima da média
4753,30,2003,4.14,836,197049.0,acima da média
4754,70,2004,3.83,212,10140.0,abaixo da média
4755,30,2005,3.52,308,4561.0,abaixo da média
4756,40,2004,4.27,464,292.0,acima da média
4757,30,2006,3.86,587,2529.0,abaixo da média
4758,30,2006,3.69,416,2823.0,abaixo da média
4759,30,2004,3.86,160,25701.0,abaixo da média
4760,40,2006,3.66,96,527.0,abaixo da média
4761,30,2005,4.02,464,30514.0,acima da média
4762,30,2006,3.82,1006,151294.0,abaixo da média
4763,30,2006,3.88,368,434.0,abaixo da média
4764,40,2007,3.93,240,2333.0,acima da média
4765,30,2003,4.1,184,8.0,acima da média
4766,66,1998,4.42,576,4256.0,acima da média
4767,52,1998,4.2,432,11465.0,acima da média
4768,68,1999,4.06,284,4143.0,acima da média
4769,8,1999,3.9,304,47490.0,abaixo da média
